country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Denmark,2013-01-01,DNK,5625393.0,245578366976.0,0.745,0.018,443.279,2.494,766.169,4.31,12.453,1.178,472.407,27.013,8.012,6696.577,37.671,2540.267,14.29,,0.0,0.0,0.0,41.289,17.794,35.69,34.61,19.003,3.147,6.459,37633.344,0.862,2.244,3.593,3315.324,18.65,29096.008,163.676,53.886,77.314,-5.677,-2.305,38.298,607.958,3.42,6808.026,-16.985,-10.176,8841.312,49.736,9.882,18.09,16.35,-23.208,-0.011,0.037,1.778,0.01,6.502,0.029,0.017,6.636,2.866,48.026,2837.135,15.96,8537.335,46.114,22.686,1.08,3.026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.353,-2.114,87.708,167.099,0.94,15591.404,-12.997,-15.085,17951.137,100.982,2.716,41.43,13.77,4.31,0.0,-2.98,-0.423,766.169,0.0,2447.755,12.453,0.0,6.504,6152.459,211.702,6.636,2.866,48.026,2837.135,15.96,8537.335,46.114,22.686,398.302,1.126,1.411,92.438,0.52,250.741,1.502,0.666,8.309,2.156,30.316,1976.751,11.12,5389.058,32.129,14.32
Denmark,2014-01-01,DNK,5650654.0,249555238912.0,4.001,0.1,458.956,2.593,759.204,4.29,13.39,1.274,400.749,-20.74,-7.813,5283.966,29.858,1957.296,11.06,,0.0,0.0,0.0,34.519,14.668,34.89,32.04,18.766,-3.844,-8.139,36024.77,0.816,-8.263,-13.524,2486.438,14.05,26572.596,150.153,43.851,73.762,-14.109,-5.403,32.894,371.638,2.1,5821.341,-3.477,-1.729,8495.75,48.007,6.554,16.159,12.84,12.544,0.004,0.041,3.539,0.02,7.241,0.062,0.02,11.5,5.385,53.411,3183.702,17.99,9452.174,56.149,26.238,2.85,8.169,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.351,-0.307,87.4,157.504,0.89,15467.288,-6.363,-6.426,16733.756,94.557,2.778,42.935,13.732,4.29,0.0,-0.27,-0.037,759.204,0.0,2430.231,13.39,0.0,6.746,5670.141,203.564,11.5,5.385,53.411,3183.702,17.99,9452.174,56.149,26.238,15.066,0.203,1.613,106.182,0.6,285.509,1.873,0.793,17.578,5.115,35.431,2314.776,13.08,6270.238,40.824,17.405
Denmark,2015-01-01,DNK,5677795.0,255401312256.0,-0.882,-0.023,452.732,2.571,736.201,4.18,14.524,1.292,313.76,-28.869,-8.62,3740.579,21.238,1252.247,7.11,,0.0,0.0,0.0,24.705,10.674,34.69,28.78,17.468,-2.254,-4.589,35044.344,0.779,-4.591,-6.894,1734.828,9.85,25231.445,143.259,34.225,71.999,0.602,0.198,33.093,320.547,1.82,5828.412,-0.148,-0.071,8442.617,47.935,6.324,16.632,9.03,19.386,0.008,0.049,3.522,0.02,8.552,0.069,0.024,4.577,2.305,55.716,3334.041,18.93,9812.897,65.775,28.001,5.91,17.037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.748,1.528,88.928,162.035,0.92,15662.453,-5.419,-5.124,15751.276,89.433,3.197,44.693,13.409,4.18,0.0,-2.353,-0.323,736.201,0.0,2361.702,14.524,0.0,6.739,5068.87,198.975,4.577,2.305,55.716,3334.041,18.93,9812.897,65.775,28.001,1.468,0.014,1.627,105.675,0.6,286.6,2.085,0.818,8.064,2.629,38.06,2488.642,14.13,6703.311,49.097,19.128
Denmark,2016-01-01,DNK,5706856.0,263691534336.0,0.721,0.019,453.675,2.589,849.855,4.85,15.954,1.284,360.855,15.722,3.339,4306.644,24.577,1554.271,8.87,,0.0,0.0,0.0,29.178,12.191,35.46,30.4,18.067,1.32,2.627,35326.188,0.765,2.811,4.027,2104.486,12.01,25808.52,147.286,39.507,73.058,1.692,0.56,33.653,396.015,2.26,5896.86,-1.949,-0.934,8235.888,47.001,7.434,16.693,10.97,6.886,0.003,0.052,3.505,0.02,9.04,0.066,0.026,-2.543,-1.4,54.316,3222.44,18.39,9517.667,60.493,26.942,5.06,14.27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.127,89.056,154.2,0.88,15605.018,-9.954,-8.902,14111.18,80.53,2.895,44.174,15.467,4.85,0.0,15.346,2.058,849.855,0.0,2710.249,15.954,0.0,7.672,5326.926,201.601,-2.543,-1.4,54.316,3222.44,18.39,9517.667,60.493,26.942,23.089,0.364,1.991,129.669,0.74,348.901,2.434,0.988,-9.562,-3.843,34.217,2239.412,12.78,5995.801,42.039,16.973
Ecuador,2011-01-01,ECU,15237734.0,149795274752.0,-24.413,-0.007,1.486,0.023,0.656,0.01,0.049,0.014,325.502,-6.221,-0.007,7.139,0.109,0.0,0.0,,0.0,0.0,0.0,0.0,0.066,21.71,20.43,14.181,6.089,9.45,10805.037,1.099,1.978,2.58,616.89,9.4,8729.109,133.012,46.011,80.787,-9.395,-0.581,5.608,127.316,1.94,368.005,-26.97,-0.974,173.013,2.636,9.496,3.406,6.65,28.909,6.741,30.712,723.205,11.02,2015.545,53.94,18.654,28.432,6.87,31.632,723.861,11.03,2075.929,53.989,19.213,1.28,5.896,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.553,3.169,127.295,489.574,7.46,8353.965,2.654,8.062,20461.83,311.792,36.515,77.315,0.888,0.01,0.0,18.101,0.136,0.656,0.0,58.281,0.049,0.0,0.539,1340.75,164.644,28.432,6.87,31.632,723.861,11.03,2075.929,53.989,19.213,,0.0,0.0,0.0,0.0,0.011,0.0,0.0,-2.625,-0.0,0.009,0.0,0.0,0.606,0.0,0.006
Ecuador,2012-01-01,ECU,15483884.0,158246715392.0,36.868,0.008,2.002,0.031,1.292,0.02,0.088,0.018,329.96,20.05,0.022,8.434,0.131,0.0,0.0,,0.0,0.0,0.0,0.0,0.075,22.96,22.73,14.997,5.642,9.289,11233.192,1.099,4.798,6.382,683.937,10.59,9002.516,139.394,46.59,80.142,33.564,1.882,7.49,151.125,2.34,483.708,114.523,3.019,365.251,5.656,10.295,4.306,7.5,9.922,2.843,33.555,782.749,12.12,2167.095,53.322,19.292,9.884,2.907,34.54,784.041,12.14,2230.676,53.41,19.858,0.23,1.002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.518,4.478,131.774,532.812,8.25,8510.372,1.077,3.359,20353.488,315.151,36.296,75.761,0.946,0.02,0.0,6.525,0.058,1.292,0.0,61.097,0.088,0.0,0.544,1467.978,173.933,9.884,2.907,34.54,784.041,12.14,2230.676,53.41,19.858,460.323,0.001,0.001,0.0,0.0,0.058,0.0,0.001,-28.293,-0.003,0.007,0.0,0.0,0.425,0.0,0.004
Ecuador,2013-01-01,ECU,15722988.0,166075187200.0,-0.184,-0.0,1.968,0.031,2.544,0.04,0.173,0.017,368.739,12.1,0.016,9.311,0.146,0.0,0.0,,0.0,0.0,0.0,0.0,0.082,23.79,23.16,14.535,3.206,5.576,11416.987,1.081,6.378,8.89,771.482,12.13,9431.035,148.284,52.375,82.605,13.647,1.022,8.512,179.991,2.83,541.361,-0.387,-0.022,358.305,5.634,12.219,4.742,8.54,-9.797,-3.47,30.085,695.16,10.93,1913.466,47.193,16.76,-9.086,-3.314,31.225,701.521,11.03,1985.952,47.625,17.395,0.63,2.648,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.959,7.852,139.626,591.491,9.3,8880.364,4.224,13.312,20890.656,328.464,40.155,77.782,0.944,0.04,0.0,-0.191,-0.002,2.544,0.0,60.053,0.173,0.0,0.526,1473.002,179.509,-9.086,-3.314,31.225,701.521,11.03,1985.952,47.625,17.395,1024.979,0.009,0.01,0.0,0.0,0.635,0.0,0.006,2264.232,0.148,0.155,3.816,0.06,9.829,0.259,0.086
Ecuador,2014-01-01,ECU,15957995.0,172367773696.0,75.519,0.023,3.403,0.054,3.76,0.06,0.248,0.029,369.161,-5.374,-0.008,8.681,0.139,0.0,0.0,,0.0,0.0,0.0,0.0,0.073,24.98,24.19,14.443,5.044,9.054,11816.219,1.094,5.158,7.648,795.213,12.69,9771.43,155.932,52.46,82.695,2.511,0.214,8.726,182.354,2.91,546.781,12.233,0.689,396.215,6.323,12.03,4.627,8.93,3.796,0.955,31.041,710.616,11.34,1945.142,46.879,16.462,5.093,1.406,32.631,720.642,11.5,2044.79,47.54,17.305,0.79,3.163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,7.443,147.068,612.859,9.78,9215.967,5.62,18.459,21739.74,346.923,40.43,77.994,1.275,0.06,0.0,35.053,0.331,3.76,0.0,79.909,0.248,0.0,0.676,1515.855,188.563,5.093,1.406,32.631,720.642,11.5,2044.79,47.54,17.305,349.904,0.035,0.045,1.253,0.02,2.798,0.083,0.024,40.632,0.061,0.216,5.013,0.08,13.537,0.331,0.115
Ecuador,2015-01-01,ECU,16195904.0,172538413056.0,71.304,0.039,5.744,0.093,5.557,0.09,0.348,0.049,345.722,8.276,0.011,9.261,0.15,0.0,0.0,,0.0,0.0,0.0,0.0,0.08,26.3,25.83,15.72,-0.274,-0.517,11610.723,1.09,-3.15,-4.912,779.827,12.63,9324.604,151.02,48.897,80.31,-5.904,-0.515,8.21,173.501,2.81,506.939,-14.014,-0.886,335.685,5.437,10.879,4.366,8.93,14.299,4.227,35.268,800.82,12.97,2177.581,50.213,18.755,14.357,4.395,37.026,815.021,13.2,2286.118,51.103,19.69,0.47,1.787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.997,-4.408,142.66,606.326,9.82,8808.404,-2.418,-8.39,20902.391,338.533,38.018,75.864,1.302,0.09,0.0,2.073,0.026,5.557,0.0,80.368,0.348,0.0,0.692,1594.848,188.046,14.357,4.395,37.026,815.021,13.2,2286.118,51.103,19.69,118.762,0.052,0.097,2.47,0.04,5.996,0.155,0.052,23.907,0.05,0.266,6.174,0.1,16.429,0.387,0.141
Ecuador,2016-01-01,ECU,16439588.0,170423091200.0,41.836,0.039,8.027,0.132,29.806,0.49,1.804,0.07,288.66,-41.336,-0.062,5.352,0.088,0.0,0.0,,0.0,0.0,0.0,0.0,0.047,26.84,27.16,17.037,-0.342,-0.642,11399.546,1.1,-5.316,-8.028,661.209,10.87,8698.032,142.992,40.022,76.302,7.95,0.653,8.863,122.874,2.02,539.131,10.06,0.547,363.98,5.984,7.437,4.729,7.84,20.903,7.12,42.388,953.795,15.68,2578.397,57.732,22.618,20.728,7.386,44.412,990.901,16.29,2701.514,59.978,23.698,-0.32,-1.192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.042,-8.619,134.041,538.335,8.85,8153.548,1.252,4.238,20850.369,342.771,32.585,71.525,1.564,0.49,0.0,20.121,0.262,29.806,0.0,95.108,1.804,0.0,0.834,1652.11,187.404,20.728,7.386,44.412,990.901,16.29,2701.514,59.978,23.698,7.479,0.007,0.104,2.433,0.04,6.311,0.147,0.055,-15.027,-0.041,0.225,4.866,0.08,13.672,0.295,0.12
Europe,2003-01-01,,728424985.0,,28.309,3.027,18.837,13.721,68.984,50.25,1.1,0.043,430.451,3.071,170.458,7854.279,5721.253,1722.717,1254.87,2.175,97.488,6286.884,4579.523,27.461,17.961,4570.7,4569.72,16.229,1.633,511.92,43728.496,,2.219,567.646,3528.668,2570.37,35892.25,26144.812,56.248,82.08,3.283,310.817,9779.315,1429.811,1041.51,13425.288,3.045,264.971,12309.976,8966.894,22.792,30.701,1967.04,-6.027,-133.988,1887.21,879.528,640.67,2590.809,14.02,5.925,-0.233,-55.728,5708.115,2744.758,1999.35,7836.242,43.752,17.92,0.98,0.021,1.459,28.013,3492.332,1723.046,1255.11,4794.36,27.466,10.964,0.818,86.372,10644.244,376.14,273.99,14612.684,3.952,325.888,11767.09,8571.442,5.996,33.417,183.417,58.3,8.05,14.43,23.052,80.036,11.051,251.799,1.276,0.176,0.576,6273.425,31852.928,-2.879,-83.741,2215.783,1021.711,744.24,3041.883,16.286,6.956,48.928,0.441,1.36,0.577,0.42,1.867,0.009,0.004,23.1,23.727,130.075,61.571,44.85,178.571,0.981,0.408
Europe,2004-01-01,,729181616.0,,43.541,5.974,27.011,19.696,83.861,61.15,1.312,0.061,418.554,-2.393,-136.915,7658.365,5584.339,1666.224,1214.98,-1.045,-47.854,6214.733,4531.669,26.059,17.304,4661.98,4662.41,16.392,1.316,419.236,44258.059,,0.735,192.137,3532.439,2575.79,36118.504,26336.949,55.246,81.609,2.722,266.2,10045.516,1525.971,1112.71,13776.425,2.593,232.537,12616.104,9199.431,23.866,31.127,1951.47,7.657,131.566,2018.776,945.745,689.62,2768.55,14.791,6.255,4.66,227.101,5935.215,2861.591,2086.62,8139.557,44.754,18.391,-0.43,-0.009,0.974,11.539,3503.87,1737.77,1267.15,4805.209,27.178,10.857,0.59,62.851,10707.095,340.244,248.1,14683.715,3.306,283.399,12143.534,8854.842,5.321,33.177,218.533,69.38,8.23,18.969,35.116,95.148,11.287,299.696,1.488,0.177,0.677,6394.031,32272.164,10.682,215.562,2431.345,1123.821,819.47,3334.348,17.576,7.534,60.188,0.804,2.164,0.96,0.7,2.968,0.015,0.007,33.216,42.102,172.177,81.969,59.77,236.124,1.282,0.534
Europe,2005-01-01,,729987229.0,,65.092,12.82,44.543,32.516,97.399,71.1,1.502,0.1,416.359,-3.099,-173.083,7412.808,5411.255,1644.207,1200.25,-2.017,-91.412,6082.651,4440.257,25.36,16.719,4730.06,4732.94,16.585,0.29,93.627,44337.477,,0.221,58.074,3593.337,2623.09,36158.199,26395.023,55.422,81.552,1.66,166.802,10212.317,1611.754,1176.56,13989.721,-0.314,-28.885,12562.611,9170.546,24.859,31.553,1970.6,0.608,-0.584,2018.192,956.318,698.1,2764.695,14.75,6.236,1.509,35.55,5970.765,2890.256,2109.85,8179.273,44.578,18.448,-2.88,-0.061,-0.611,-43.45,3460.42,1725.03,1259.25,4740.384,26.606,10.692,0.601,64.357,10771.452,337.376,246.28,14755.672,-1.611,-142.637,11934.736,8712.205,5.204,33.28,250.361,79.44,8.34,14.426,31.829,108.824,11.425,342.967,1.678,0.176,0.774,6483.593,32365.791,4.667,79.0,2510.345,1165.226,850.6,3438.89,17.972,7.756,101.406,2.167,4.331,2.069,1.51,5.933,0.032,0.013,19.79,32.768,204.945,98.015,71.55,280.751,1.512,0.633
Europe,2006-01-01,,730912800.0,,63.853,20.762,72.893,53.278,109.822,80.27,1.667,0.162,421.312,3.58,193.749,7668.5,5605.004,1711.901,1251.25,0.724,32.141,6118.921,4472.398,25.981,17.09,4810.76,4815.98,16.621,1.335,431.986,44872.352,,1.525,402.447,3682.313,2691.45,36663.02,26797.471,55.886,81.705,1.329,135.683,10348.0,1638.869,1197.87,14157.64,0.883,80.983,12657.501,9251.529,24.873,31.551,2029.03,-1.94,-51.608,1966.585,935.912,684.07,2690.587,14.204,5.996,1.656,29.542,6000.308,2906.681,2124.53,8209.334,44.114,18.295,-5.22,-0.109,0.387,-8.459,3451.961,1729.851,1264.37,4722.808,26.254,10.525,0.678,73.014,10844.466,331.544,242.33,14836.881,-1.243,-108.324,11771.419,8603.881,5.032,33.065,283.13,89.89,9.62,13.195,32.769,122.983,13.162,387.366,1.866,0.2,0.863,6588.994,32797.777,3.451,38.001,2548.347,1176.83,860.16,3486.527,17.861,7.77,69.891,2.981,7.312,3.489,2.55,10.004,0.053,0.022,16.885,33.097,238.042,114.446,83.65,325.678,1.737,0.726
Europe,2007-01-01,,732466669.0,,51.915,27.659,110.5,80.937,121.78,89.2,1.829,0.249,422.286,-0.13,-7.294,7642.272,5597.71,1705.566,1249.27,-1.019,-45.563,6043.736,4426.835,25.617,17.19,4873.13,4876.63,16.951,-0.714,-234.238,44457.367,,-0.865,-231.82,3759.926,2754.02,36268.75,26565.65,56.474,81.581,-0.285,-29.513,10318.487,1758.865,1288.31,14087.313,-1.867,-172.706,12394.862,9078.823,26.418,31.687,2059.33,1.971,26.233,1992.818,951.388,696.86,2720.694,14.29,6.12,1.214,-2.418,5997.89,2897.893,2122.61,8188.618,43.526,18.419,-3.5,-0.072,-3.848,-153.562,3298.398,1659.857,1215.79,4503.138,24.931,10.129,-1.798,-195.013,10649.453,295.495,216.44,14539.164,-0.127,-10.927,11731.529,8592.954,4.438,32.704,314.575,99.91,10.71,11.188,31.445,136.402,14.622,429.474,2.049,0.22,0.966,6657.818,32563.539,8.165,151.145,2699.491,1238.036,906.82,3685.48,18.595,8.29,50.923,3.654,10.966,5.284,3.87,14.971,0.079,0.034,26.903,62.153,300.195,144.962,106.18,409.841,2.177,0.922
Europe,2008-01-01,,734348289.0,,38.441,31.113,152.585,112.05,135.14,99.24,2.018,0.345,412.83,-3.545,-198.415,7352.499,5399.295,1629.772,1196.82,-0.625,-27.649,5990.598,4399.186,24.338,16.63,4911.73,4917.45,17.187,-0.293,-95.535,44213.359,,-0.904,-240.172,3736.905,2744.19,35848.766,26325.479,55.805,81.081,0.192,19.803,10338.29,1828.533,1342.78,14078.184,2.644,240.084,12690.037,9318.907,27.306,31.841,2030.07,2.845,43.974,2036.792,975.164,716.11,2773.605,14.563,6.273,3.74,144.636,6142.526,2959.44,2173.26,8364.595,44.195,18.919,-5.72,-0.116,0.191,-14.229,3284.169,1658.396,1217.84,4472.223,24.766,10.115,-0.578,-61.56,10587.894,278.601,204.59,14418.082,-1.933,-166.082,11475.307,8426.872,4.16,32.61,347.246,110.39,11.15,10.348,32.671,150.324,15.184,472.863,2.245,0.227,1.07,6696.346,32468.004,8.073,158.865,2858.356,1301.045,955.42,3892.372,19.429,8.804,95.697,10.361,21.327,10.308,7.57,29.042,0.154,0.066,14.283,40.746,340.941,165.249,121.35,464.277,2.468,1.05
Europe,2009-01-01,,736013515.0,,21.207,23.762,184.525,135.813,148.435,109.25,2.336,0.445,397.942,-11.131,-600.997,6519.307,4798.298,1471.508,1083.05,-5.703,-250.879,5636.182,4148.306,23.159,15.716,4672.43,4676.66,17.496,-5.966,-1937.076,41481.477,,-7.177,-1889.328,3421.88,2518.55,33200.68,24436.15,53.854,80.037,-7.245,-749.06,9589.23,1695.39,1247.83,13028.606,-9.887,-921.318,11409.558,8397.589,26.682,31.408,1861.04,0.442,-3.633,2033.159,978.311,720.05,2762.394,15.397,6.659,0.321,-47.75,6094.776,2932.161,2158.11,8280.794,46.146,19.963,-4.23,-0.091,-4.099,-154.046,3130.123,1587.213,1168.21,4252.807,24.98,10.252,-5.093,-539.271,10048.622,254.982,187.67,13652.769,-0.813,-68.535,11356.228,8358.337,4.013,32.913,379.583,120.67,11.42,9.275,32.337,163.951,15.516,515.728,2.58,0.244,1.243,6354.041,30530.928,5.322,106.297,2964.653,1344.948,989.9,4027.988,21.167,9.71,88.736,18.676,40.003,19.415,14.29,54.351,0.306,0.131,10.996,35.154,376.095,183.271,134.89,510.99,2.884,1.232
Europe,2010-01-01,,737406197.0,,12.79,17.371,207.733,153.184,169.866,125.26,2.566,0.483,392.398,3.269,156.861,6719.714,4955.159,1477.53,1089.54,2.019,83.765,5739.131,4232.071,22.323,15.618,4874.49,4880.81,17.585,3.918,1196.322,43025.473,,3.672,897.416,3543.149,2612.74,34354.969,25333.566,53.531,79.848,7.646,733.233,10322.464,1824.042,1345.06,13998.342,8.187,687.522,12320.362,9085.111,27.558,32.535,1915.22,5.147,91.535,2124.694,1023.018,754.38,2881.307,15.456,6.697,5.656,298.908,6393.684,3075.74,2268.07,8670.505,46.469,20.152,-6.32,-0.13,2.929,71.915,3202.038,1630.729,1202.51,4342.299,24.638,10.092,0.073,7.322,10055.944,241.576,178.14,13636.913,-0.758,-63.395,11248.811,8294.942,3.65,31.695,430.785,136.5,11.24,13.345,51.202,185.108,15.243,584.19,2.797,0.23,1.358,6618.889,31727.25,8.466,226.992,3191.646,1445.011,1065.56,4328.206,21.832,10.06,64.019,25.207,65.211,32.004,23.6,88.432,0.484,0.206,11.767,41.677,417.772,204.88,151.08,566.543,3.095,1.317
Europe,2011-01-01,,738734474.0,,5.676,8.695,219.13,161.879,181.202,133.86,2.764,0.517,398.609,3.916,194.025,6970.277,5149.184,1522.089,1124.42,3.957,167.476,5955.518,4399.546,23.216,16.436,4833.5,4843.24,17.652,-1.254,-397.838,42409.57,,-1.2,-303.883,3515.323,2596.89,33881.84,25029.684,53.619,79.892,-3.707,-382.658,9939.806,1740.084,1285.46,13455.181,-0.757,-68.755,12205.139,9016.356,26.541,31.727,1930.56,-11.115,-247.665,1877.029,911.193,673.13,2540.871,13.898,5.991,-0.706,-93.955,6299.729,3040.809,2246.35,8527.731,46.381,20.108,-9.74,-0.202,-0.446,-33.727,3168.312,1619.865,1196.65,4288.837,24.708,10.113,-1.146,-115.251,9940.693,253.149,187.01,13456.382,-1.455,-120.661,11065.25,8174.282,3.861,31.73,459.66,145.7,11.84,6.724,28.875,197.229,16.027,622.227,3.008,0.244,1.467,6556.132,31329.412,-0.96,-60.228,3131.418,1420.943,1049.7,4238.895,21.674,9.995,100.763,64.91,130.12,65.125,48.11,176.139,0.993,0.415,21.074,84.957,502.729,247.396,182.76,680.528,3.774,1.605
Europe,2012-01-01,,740063831.0,,8.997,14.564,238.417,176.444,201.658,149.24,3.062,0.564,396.776,2.443,125.787,7127.724,5274.971,1598.565,1183.04,3.181,139.934,6133.903,4539.48,24.27,16.874,4860.51,4874.49,17.904,-0.217,-68.115,42241.352,,-1.296,-324.473,3419.138,2530.38,33382.539,24705.211,51.911,79.028,-2.314,-229.995,9709.811,1573.256,1164.31,13120.233,-1.313,-118.371,12023.268,8897.985,23.886,31.06,1934.08,7.469,127.971,2005.0,980.023,725.28,2709.225,14.879,6.414,4.638,256.356,6556.086,3167.443,2344.11,8858.812,48.089,20.972,-13.98,-0.288,-1.771,-74.964,3093.348,1588.336,1175.47,4179.839,24.115,9.895,-2.216,-220.264,9720.43,247.317,183.03,13134.583,-1.112,-90.866,10922.593,8083.416,3.755,31.094,509.812,161.61,12.37,10.846,50.152,218.373,16.715,688.876,3.315,0.254,1.631,6586.581,31261.297,10.937,331.32,3462.738,1579.107,1168.64,4678.972,23.975,11.077,53.016,67.778,197.898,97.938,72.48,267.407,1.487,0.633,14.79,70.855,573.585,282.773,209.27,775.048,4.293,1.835
Europe,2013-01-01,,741180502.0,,-12.432,-21.935,208.462,154.508,214.469,158.96,3.29,0.499,383.723,-3.291,-173.589,6882.779,5101.382,1555.006,1152.54,-1.792,-81.364,6014.886,4458.116,23.851,16.491,4819.6,4832.29,18.05,-1.044,-326.314,41737.449,,-2.112,-521.77,3235.204,2397.87,32628.275,24183.441,49.622,78.175,-1.642,-159.47,9550.341,1473.218,1091.92,12885.311,0.59,52.506,12075.994,8950.491,22.596,30.872,1854.26,7.156,130.539,2135.539,1048.098,776.83,2881.267,16.076,6.903,2.716,195.454,6751.54,3284.517,2434.42,9109.171,50.378,21.825,-12.69,-0.263,-1.44,-62.917,3030.431,1563.114,1158.55,4088.654,23.975,9.796,-1.941,-188.71,9531.72,206.981,153.41,12860.187,-0.473,-38.214,10854.577,8045.201,3.175,30.812,539.534,171.68,12.72,5.814,29.722,231.63,17.162,727.938,3.553,0.263,1.744,6519.721,30934.982,6.333,258.371,3721.109,1721.403,1275.87,5020.517,26.403,12.029,19.909,37.97,235.868,117.191,86.86,318.233,1.797,0.762,15.002,82.076,655.661,324.482,240.5,884.617,4.977,2.119
Europe,2014-01-01,,742190861.0,,7.046,10.886,222.846,165.394,227.138,168.58,3.551,0.551,369.283,-7.064,-360.384,6387.842,4740.998,1436.086,1065.85,-4.793,-213.685,5718.787,4244.431,22.448,15.795,4735.55,4748.06,18.397,-2.969,-918.559,40443.0,,-4.223,-1021.152,3053.622,2266.37,31207.996,23162.289,47.733,77.165,-6.293,-601.031,8949.31,1409.489,1046.11,12057.963,-4.202,-376.124,11552.779,8574.367,22.032,29.815,1753.38,-0.855,-30.94,2104.598,1037.24,769.83,2835.656,16.214,7.011,2.195,102.594,6854.134,3343.736,2481.69,9235.002,52.267,22.835,-12.51,-0.264,1.249,19.47,3049.9,1580.496,1173.03,4109.321,24.705,10.161,-0.627,-59.737,9471.982,208.046,154.41,12762.192,0.855,68.782,10932.475,8113.983,3.252,31.556,573.102,181.71,13.13,6.217,33.569,244.829,17.691,772.177,3.827,0.277,1.909,6397.357,30016.424,2.958,83.124,3804.233,1763.239,1308.66,5125.68,27.562,12.674,13.679,30.659,266.527,133.537,99.11,359.108,2.087,0.888,6.579,38.95,694.611,347.633,258.01,935.893,5.434,2.314
