country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Canada,2003-01-01,CAN,31619456.0,1224575811584.0,8.889,0.137,53.167,1.681,297.918,9.42,1.601,0.045,251.636,-0.246,-0.914,11712.962,370.357,3464.955,109.56,-7.149,-28.488,11700.717,369.97,18.624,9.98,582.53,588.27,20.162,0.477,17.628,117365.117,3.03,2.734,66.404,5301.483,167.63,78919.539,2495.393,28.495,67.243,2.65,23.183,897.848,1224.879,38.73,28395.428,-2.587,-46.756,55676.793,1760.47,6.584,24.194,148.03,-3.761,-44.629,974.846,10630.797,336.14,30830.57,57.14,26.269,-3.202,-48.776,1215.628,13303.203,420.64,38445.578,71.505,32.757,-5.74,-0.985,-0.838,-3.095,206.972,2352.033,74.37,6545.723,12.642,5.577,3.731,44.135,1227.187,611.649,19.34,38811.148,5.734,88.694,51724.887,1635.513,3.288,33.069,30.062,9.417,,-6.259,-2.007,297.832,,950.741,1.601,,0.81,18604.686,3711.021,-3.693,-45.68,1008.656,10951.168,346.27,31899.857,58.862,27.18,0.231,-0.0,0.066,0.633,0.02,2.09,0.003,0.002,70.37,0.819,2.001,21.822,0.69,63.287,0.117,0.054
Canada,2004-01-01,CAN,31911670.0,1265917231104.0,0.274,0.005,52.824,1.686,307.098,9.8,1.637,0.045,235.338,-5.536,-20.503,10963.204,349.854,3130.516,99.9,6.596,24.404,12358.297,394.374,16.692,9.285,587.97,598.5,20.291,1.537,57.046,118078.047,2.977,0.544,13.58,5000.992,159.59,78622.414,2508.973,26.665,66.585,-2.189,-19.65,878.198,1267.248,40.44,27519.643,0.391,6.882,55382.621,1767.352,6.757,23.306,140.85,0.672,0.3,975.146,10604.271,338.4,30557.668,56.541,25.879,4.329,43.466,1259.095,13753.902,438.91,39455.621,73.335,33.415,-10.53,-1.791,20.688,41.228,248.2,2812.764,89.76,7777.733,14.997,6.587,4.379,53.734,1280.921,603.228,19.25,40139.574,3.221,52.677,52901.965,1688.19,3.216,33.994,31.298,9.805,,4.112,1.236,307.24,,980.771,1.638,,0.831,18754.895,3768.068,0.833,2.238,1010.894,10941.138,349.15,31677.885,58.338,26.828,-37.413,-0.025,0.041,0.313,0.01,1.288,0.002,0.001,36.957,0.722,2.723,29.456,0.94,85.334,0.157,0.072
Canada,2005-01-01,CAN,32215914.0,1310077878272.0,18.044,0.304,61.767,1.99,284.332,9.16,1.476,0.052,225.012,-0.431,-1.509,10812.824,348.345,3192.832,102.86,4.162,16.414,12751.074,410.788,16.577,9.183,596.65,620.5,21.134,0.668,25.188,117744.773,2.895,-1.556,-39.04,4854.433,156.39,76668.094,2469.933,25.204,65.114,-0.26,-2.28,875.917,1144.776,36.88,27188.969,1.368,24.172,55609.922,1791.524,5.944,23.091,139.62,6.961,61.283,1036.429,11235.44,361.96,32171.334,58.334,27.323,5.783,64.228,1323.323,14406.234,464.11,41076.691,74.796,34.886,-23.85,-3.997,1.829,2.941,251.141,2837.107,91.4,7795.567,14.73,6.621,-2.752,-35.251,1245.67,516.825,16.65,38666.301,-1.708,-28.835,51507.32,1659.355,2.683,32.839,29.226,9.155,,-6.621,-2.072,284.189,,907.19,1.475,,0.77,19260.668,3793.256,6.794,61.288,1072.182,11569.126,372.71,33281.121,60.066,28.265,19.188,0.008,0.049,0.621,0.02,1.511,0.003,0.001,65.868,1.765,4.488,48.734,1.57,139.318,0.253,0.118
Canada,2006-01-01,CAN,32531864.0,1348293361664.0,0.909,0.018,61.723,2.008,274.807,8.94,1.469,0.053,216.508,-3.132,-10.912,10372.395,337.433,2948.494,95.92,-1.473,-6.052,12441.196,404.735,15.765,8.946,589.32,608.43,20.778,-0.562,-21.306,115946.312,2.798,-0.217,-5.351,4513.421,146.83,75759.008,2464.582,24.133,65.34,-0.592,-5.182,870.735,1242.474,40.42,26765.604,0.137,2.449,55145.129,1793.974,6.643,23.084,131.73,-2.505,-32.322,1004.107,10847.52,352.89,30865.342,58.0,26.62,-0.531,-15.955,1307.368,14189.165,461.6,40187.312,75.867,34.66,-19.11,-3.243,6.436,14.483,265.624,2990.299,97.28,8165.051,15.989,7.042,0.862,10.743,1256.413,322.453,10.49,38621.012,5.831,96.756,53981.27,1756.111,1.724,33.309,28.532,8.938,,-2.374,-0.694,274.747,,877.05,1.469,,0.756,18702.586,3771.95,-2.231,-30.438,1041.744,11198.866,364.32,32022.26,59.879,27.618,23.529,0.011,0.06,0.615,0.02,1.837,0.003,0.002,57.776,2.549,7.037,75.926,2.47,216.307,0.406,0.187
Canada,2007-01-01,CAN,32862458.0,1379925884928.0,284.794,5.719,235.118,7.727,273.564,8.99,1.418,0.197,227.755,4.545,15.336,10734.733,352.77,3239.867,106.47,2.573,10.412,12632.872,415.147,16.788,9.009,603.24,634.19,20.727,3.815,143.895,119158.602,2.838,4.661,114.875,4920.813,161.71,78492.523,2579.457,25.499,65.872,7.56,65.829,936.564,1308.788,43.01,28499.52,-2.63,-47.183,53154.609,1746.791,6.782,23.917,144.44,4.175,35.387,1039.494,11186.625,367.62,31631.662,57.967,26.546,3.579,29.019,1336.387,14377.501,472.48,40666.066,74.501,34.128,-30.95,-5.131,-4.575,-13.736,251.888,2824.804,92.83,7664.916,14.638,6.433,2.683,33.71,1290.123,372.157,12.23,39258.273,3.095,54.357,55092.312,1810.469,1.928,32.946,28.701,8.991,,0.593,0.169,273.597,,873.378,1.418,,0.733,19298.312,3915.844,5.745,42.755,1084.499,11552.696,379.65,33001.152,59.864,27.695,23.81,0.014,0.074,0.913,0.03,2.237,0.005,0.002,21.601,1.467,8.503,91.594,3.01,258.759,0.475,0.217
Canada,2008-01-01,CAN,33218542.0,1397938716672.0,20.219,1.562,279.626,9.289,240.227,7.98,1.256,0.24,213.475,-4.972,-17.539,10091.661,335.23,3034.45,100.8,-0.293,-1.216,12460.845,413.931,15.871,8.664,602.95,635.11,21.172,-1.189,-46.577,116479.148,2.768,-2.852,-73.576,4529.398,150.46,75436.227,2505.881,23.69,64.764,-1.188,-11.126,925.439,1193.008,39.63,27859.102,-4.687,-81.875,50120.082,1664.916,6.24,23.918,135.58,2.684,21.268,1060.762,11363.834,377.49,31932.842,59.437,27.415,2.859,27.0,1363.386,14589.743,484.65,41042.934,76.31,35.236,-32.16,-5.334,2.715,5.232,257.12,2870.385,95.35,7740.266,15.013,6.645,-3.481,-44.911,1245.212,301.94,10.03,37485.457,-1.562,-28.288,53650.191,1782.181,1.579,32.182,25.47,7.979,,-11.257,-3.231,240.196,,766.755,1.256,,0.658,19119.141,3869.268,2.893,21.767,1106.266,11719.358,389.3,33302.668,61.296,28.591,34.615,0.025,0.098,1.204,0.04,2.961,0.006,0.003,25.978,2.143,10.646,114.093,3.79,320.482,0.597,0.275
Canada,2009-01-01,CAN,33593920.0,1360538107904.0,-3.847,-0.357,265.864,8.931,266.12,8.94,1.456,0.24,204.327,-16.452,-55.152,8337.173,280.078,2521.885,84.72,-6.874,-28.454,11474.597,385.477,13.801,7.534,580.25,613.87,21.354,-3.917,-151.569,110665.805,2.733,-4.545,-113.905,4168.314,140.03,71202.664,2391.977,22.811,64.34,-3.043,-28.163,897.275,1347.565,45.27,26709.455,-6.872,-114.408,46154.43,1550.508,7.375,24.135,125.43,-2.331,-31.125,1029.638,10974.902,368.69,30649.529,60.06,27.696,-2.258,-37.665,1325.722,14104.933,473.84,39463.152,77.189,35.66,-33.62,-5.794,-6.175,-17.365,239.755,2662.982,89.46,7136.86,14.573,6.449,-2.457,-30.589,1214.623,298.864,10.04,36156.031,-0.057,-1.017,53020.418,1781.164,1.636,32.671,28.545,8.942,,12.07,3.074,266.181,,849.703,1.457,,0.768,18273.248,3717.698,-1.322,-20.299,1085.967,11441.952,384.38,32326.289,62.616,29.211,211.429,0.206,0.304,3.274,0.11,9.061,0.018,0.008,75.31,7.902,18.548,197.655,6.64,552.13,1.082,0.499
Canada,2010-01-01,CAN,33963416.0,1406355374080.0,16.538,1.477,306.462,10.408,303.267,10.3,1.697,0.277,214.783,2.466,6.907,8449.835,286.985,2545.386,86.45,6.883,26.532,12130.962,412.009,14.241,7.648,582.01,607.03,20.645,0.936,34.781,110485.93,2.668,3.228,77.219,4308.459,146.33,72701.617,2469.195,24.106,65.802,2.056,18.446,915.721,1554.025,52.78,26961.98,-3.521,-54.597,44044.77,1495.911,8.695,24.403,130.38,-4.693,-54.342,975.296,10346.133,351.39,28716.08,57.887,25.991,-2.419,-42.438,1283.284,13564.597,460.7,37784.305,75.894,34.198,-25.02,-4.299,0.629,0.029,239.784,2650.793,90.03,7060.056,14.831,6.39,4.27,51.866,1266.489,209.048,7.1,37289.805,4.883,86.968,55004.227,1868.131,1.17,33.751,32.872,10.298,,15.159,4.327,303.196,,967.862,1.696,,0.876,17873.055,3752.479,-3.112,-42.466,1043.5,10913.803,370.67,30724.25,61.063,27.808,134.455,0.405,0.709,7.655,0.26,20.885,0.043,0.019,31.356,5.666,24.215,256.747,8.72,712.964,1.437,0.645
Canada,2011-01-01,CAN,34323536.0,1454221426688.0,61.271,6.377,489.05,16.786,297.464,10.21,1.6,0.431,206.182,-9.847,-28.259,7537.863,258.726,2327.849,79.9,0.107,0.441,12016.543,412.45,12.518,6.644,601.59,638.27,21.004,3.771,141.502,113449.32,2.678,2.559,63.195,4330.556,148.64,73780.0,2532.39,23.288,65.033,9.805,89.787,1005.508,1821.782,62.53,29294.998,0.99,14.802,44013.918,1510.713,9.797,25.822,131.6,6.927,61.196,1036.492,10946.424,375.72,30197.703,58.865,26.618,7.498,78.307,1361.592,14265.139,489.63,39669.328,76.712,34.967,-36.68,-6.097,3.232,6.242,246.025,2707.763,92.94,7167.829,14.561,6.318,0.132,1.667,1268.156,180.925,6.21,36947.137,5.914,110.49,57646.199,1978.621,0.973,32.567,32.604,10.214,,-0.814,-0.267,297.574,,949.916,1.6,,0.837,18595.695,3893.982,8.506,72.066,1115.566,11557.376,396.69,32501.496,62.151,28.648,123.715,0.868,1.577,16.607,0.57,45.95,0.089,0.041,16.785,3.892,28.107,296.881,10.19,818.877,1.597,0.722
Canada,2012-01-01,CAN,34691876.0,1479829618688.0,30.502,5.12,631.445,21.906,314.483,10.91,1.714,0.561,193.389,-5.147,-13.316,7073.982,245.41,1999.027,69.35,0.575,2.373,11957.354,414.823,10.895,6.283,589.79,636.54,20.907,0.305,11.862,112586.703,2.639,-0.286,-7.251,4005.837,138.97,72787.633,2525.139,21.832,64.65,-1.121,-11.273,994.235,1822.905,63.24,28659.021,-0.507,-7.661,43325.762,1503.052,9.935,25.455,123.1,1.209,6.176,1042.668,10961.355,380.27,30055.105,59.74,26.695,2.579,19.113,1380.705,14342.552,497.57,39799.074,78.168,35.35,-46.75,-7.927,1.36,1.836,247.861,2715.333,94.2,7144.64,14.799,6.346,1.367,17.338,1285.495,183.905,6.38,37054.625,7.513,148.656,61319.188,2127.278,1.002,32.912,34.839,10.914,,6.854,2.235,314.593,,1004.245,1.715,,0.892,18348.387,3905.844,2.853,17.277,1132.844,11627.218,403.37,32654.436,63.369,29.004,54.064,0.838,2.415,25.366,0.88,69.616,0.138,0.062,11.021,2.909,31.015,326.013,11.31,894.024,1.777,0.794
Canada,2013-01-01,CAN,35063696.0,1514296442880.0,-1.978,-0.433,612.393,21.473,314.856,11.04,1.684,0.537,186.963,-2.475,-6.073,6825.774,239.337,2011.767,70.54,2.16,8.958,12086.044,423.781,10.758,5.985,603.81,655.69,21.076,2.386,93.209,114051.086,2.641,1.834,46.318,3921.15,137.49,73336.75,2571.458,20.969,64.302,6.052,60.172,1054.407,1719.442,60.29,30071.188,1.075,16.151,43326.961,1519.203,9.195,26.366,122.59,3.03,25.12,1067.788,11173.665,391.79,30452.816,59.752,26.701,3.885,46.891,1427.595,14778.818,518.2,40714.336,79.031,35.698,-51.88,-8.592,9.042,20.784,268.645,2929.526,102.72,7661.622,15.666,6.718,-0.605,-7.781,1277.714,189.94,6.66,36439.789,6.832,145.336,64813.875,2272.614,1.016,31.95,35.228,11.036,,1.116,0.389,314.73,,1004.684,1.683,,0.881,18699.967,3999.053,2.742,26.107,1158.95,11849.293,415.48,33052.715,63.365,28.981,70.184,1.67,4.085,42.779,1.5,116.513,0.229,0.102,-1.468,-0.639,30.376,317.993,11.15,866.309,1.7,0.76
Canada,2014-01-01,CAN,35404616.0,1557757558784.0,3.179,0.683,625.78,22.155,276.8,9.8,1.501,0.553,188.86,-4.904,-11.738,6428.521,227.599,1959.631,69.38,-0.761,-3.224,11878.59,420.557,10.625,5.679,607.36,652.97,20.818,0.217,8.694,113198.414,2.573,1.136,29.213,3931.408,139.19,73455.703,2600.671,21.316,64.891,4.174,44.008,1098.415,1837.331,65.05,31024.635,4.655,70.713,44907.027,1589.916,9.962,27.407,123.32,-2.371,-31.555,1036.234,10803.677,382.5,29268.32,58.578,25.856,-0.693,-20.52,1407.075,14511.668,513.78,39742.711,78.684,35.109,-45.61,-7.51,3.713,8.307,276.951,3009.212,106.54,7822.464,16.316,6.91,-0.239,-3.057,1274.656,134.446,4.76,36002.543,7.352,167.093,68909.281,2439.707,0.729,31.805,31.268,9.795,,-11.24,-3.959,276.666,,883.174,1.5,,0.78,18443.074,4007.746,-1.728,-28.826,1130.124,11502.454,407.24,31920.246,62.367,28.198,41.442,1.658,5.744,59.879,2.12,162.234,0.325,0.143,14.998,4.347,34.723,362.1,12.82,980.739,1.963,0.866
Canada,2015-01-01,CAN,35732120.0,1568025739264.0,-6.095,-1.35,582.253,20.805,279.58,9.99,1.511,0.518,184.365,-5.795,-13.189,6000.494,214.41,1817.972,64.96,-9.877,-41.54,10607.186,379.017,9.826,5.335,601.55,661.08,21.056,0.289,11.566,112484.586,2.563,-0.191,-4.957,3860.393,137.94,72643.711,2595.714,20.866,64.581,0.447,4.909,1103.324,1902.49,67.98,30877.666,1.11,17.641,44989.121,1607.557,10.283,27.451,121.88,-0.081,-6.998,1029.236,10695.979,382.19,28804.221,57.813,25.607,1.497,16.524,1423.599,14640.609,523.14,39840.879,79.134,35.419,-59.53,-9.896,-5.1,-15.69,261.261,2829.387,101.1,7311.664,15.293,6.5,0.261,3.323,1277.979,139.93,5.0,35765.547,3.002,73.239,70327.359,2512.946,0.756,31.796,31.881,9.987,,1.959,0.613,279.501,,892.226,1.511,,0.793,18501.002,4019.313,3.134,32.214,1162.338,11811.223,422.04,32529.217,63.841,28.919,36.541,2.052,7.796,80.88,2.89,218.18,0.437,0.194,110.394,37.897,72.62,754.783,26.97,2032.338,4.08,1.807
Canada,2016-01-01,CAN,36113532.0,1583728033792.0,-3.588,-0.746,555.434,20.059,314.564,11.36,1.7,0.503,180.678,-0.368,-0.789,5915.275,213.621,1800.433,65.02,0.419,1.586,10539.086,380.604,9.731,5.362,604.35,668.15,21.581,-0.879,-35.319,110318.586,2.516,-2.011,-52.207,3757.04,135.68,70430.844,2543.507,20.307,63.843,-4.255,-46.945,1056.379,1822.586,65.82,29251.611,2.663,42.806,45699.285,1650.363,9.851,26.516,120.72,0.848,2.581,1031.817,10672.73,385.43,28571.479,57.686,25.899,1.58,16.888,1440.487,14744.334,532.47,39887.746,79.693,36.157,-63.8,-10.557,-0.373,-2.515,258.746,2788.982,100.72,7164.793,15.074,6.495,-0.35,-4.473,1273.506,134.022,4.84,35263.957,1.282,32.221,70476.812,2545.167,0.724,31.966,36.262,11.36,,13.741,4.381,314.55,,1004.109,1.7,,0.91,18501.375,3983.994,2.025,19.404,1181.741,11955.352,431.75,32722.955,64.619,29.662,39.288,2.999,10.795,111.593,4.03,298.91,0.603,0.271,14.71,10.189,82.809,856.466,30.93,2293.022,4.629,2.079
Canada,2017-01-01,CAN,36554344.0,1631871434752.0,17.931,3.597,647.132,23.655,305.025,11.15,1.665,0.586,172.011,3.737,7.983,6062.338,221.605,1718.264,62.81,-2.907,-11.066,10109.271,369.538,9.38,5.488,607.37,669.61,21.3,1.36,54.184,110470.539,2.475,1.378,35.054,3506.834,128.19,70540.469,2578.561,19.144,63.855,3.788,40.012,1096.391,1681.332,61.46,29993.445,3.776,62.322,46853.109,1712.685,9.178,27.151,115.18,2.375,18.295,1050.112,10794.613,394.59,28727.408,58.928,26.005,2.268,19.13,1459.618,14811.372,541.42,39930.078,80.856,36.145,-62.24,-10.247,-0.128,-1.851,256.895,2752.067,100.6,7027.762,15.024,6.362,-1.016,-12.941,1260.565,107.238,3.92,34484.688,8.124,206.769,75283.406,2751.936,0.585,31.216,35.578,11.145,,-1.887,-0.684,304.895,,973.285,1.664,,0.881,18318.207,4038.178,2.802,20.981,1202.723,12059.306,440.82,32902.316,65.832,29.784,-11.373,-1.284,9.511,97.663,3.57,260.181,0.533,0.236,1.877,1.058,83.867,862.004,31.51,2294.307,4.706,2.077
Canada,2018-01-01,CAN,37035260.0,1677189185536.0,3.286,0.777,659.715,24.433,284.594,10.54,1.593,0.597,170.791,-18.342,-40.646,4886.126,180.959,1431.609,53.02,-8.151,-30.122,9164.674,339.416,8.015,4.424,613.31,661.51,20.565,1.287,51.99,110439.844,2.439,3.102,79.99,3450.225,127.78,71784.305,2658.55,19.316,64.999,7.343,80.511,1176.902,1910.072,70.74,31777.881,3.216,55.083,47732.031,1767.768,10.694,28.774,112.98,-2.203,-29.141,1020.97,10419.53,385.89,27567.516,58.335,24.962,-1.222,-28.0,1431.618,14411.4,533.73,38655.531,80.684,35.001,-48.2,-7.859,-0.56,-2.933,253.962,2700.939,100.03,6857.303,15.121,6.209,3.183,40.124,1300.689,108.545,4.02,35120.293,8.926,245.639,80938.406,2997.575,0.608,31.8,33.651,10.542,,-5.416,-1.927,284.637,,908.619,1.594,,0.823,17861.627,4090.168,-1.365,-25.067,1177.656,11710.462,433.7,31798.229,65.562,28.792,6.246,0.535,10.046,102.605,3.8,271.248,0.574,0.246,6.212,4.689,88.556,903.733,33.47,2391.129,5.06,2.165
Canada,2019-01-01,CAN,37522584.0,1708858146816.0,1.317,0.322,659.724,24.755,274.768,10.31,1.572,0.609,169.916,-6.523,-11.805,4508.07,169.154,1336.262,50.14,-1.417,-4.809,8917.488,334.607,7.643,4.158,608.95,656.03,20.459,-0.546,-22.318,108410.719,2.38,-0.237,-6.303,3371.303,126.5,70684.023,2652.247,19.283,65.2,0.819,9.64,1186.542,1943.896,72.94,31622.088,-4.045,-71.499,45206.629,1696.27,11.118,29.169,111.47,-1.069,-14.634,1006.336,10174.405,381.77,26819.475,58.194,24.739,-0.696,-16.015,1415.603,14112.302,529.53,37726.695,80.717,34.8,-47.08,-7.731,0.463,0.234,254.196,2678.12,100.49,6774.488,15.318,6.249,-0.318,-4.139,1296.55,91.145,3.42,34553.863,2.218,66.49,81659.219,3064.065,0.521,31.873,32.903,10.307,,-2.223,-0.748,274.695,,876.884,1.571,,0.809,17483.605,4067.85,-0.949,-16.249,1161.407,11434.181,429.04,30952.205,65.399,28.551,7.449,0.708,10.754,108.735,4.08,286.607,0.622,0.264,-1.78,-1.897,86.659,876.272,32.88,2309.519,5.012,2.13
Canada,2020-01-01,CAN,37888704.0,1622144450560.0,-7.288,-1.804,605.735,22.951,252.054,9.55,1.462,0.601,160.647,-13.583,-22.976,3858.091,146.178,1063.641,40.3,-4.59,-15.357,8426.001,319.25,6.168,3.825,595.72,653.36,22.093,-6.052,-246.167,100866.023,2.356,-9.485,-251.566,3159.517,119.71,63361.395,2400.681,18.322,62.817,-2.835,-33.637,1152.905,2015.64,76.37,30428.73,-2.366,-40.14,43710.391,1656.13,11.689,30.167,104.96,1.251,8.842,1015.178,10202.248,386.55,26793.693,59.163,26.564,0.502,5.399,1421.002,14084.673,533.65,37504.629,81.678,37.183,-57.64,-9.676,-2.967,-8.447,245.749,2573.59,97.51,6486.074,14.924,6.43,-15.036,-194.952,1101.598,80.235,3.04,29074.574,-4.342,-133.041,77358.781,2931.024,0.465,28.825,31.955,10.01,,-2.882,-0.948,264.2,,843.379,1.532,,0.836,17244.189,3821.683,1.27,13.846,1175.253,11511.083,436.14,31018.557,66.753,30.752,4.917,0.487,11.242,112.962,4.28,296.7,0.655,0.294,8.787,7.269,93.928,943.817,35.76,2479.047,5.473,2.458
Canada,2021-01-01,CAN,38155012.0,1703443300352.0,6.769,1.554,642.225,24.504,258.42,9.86,1.524,0.634,164.046,-10.221,-14.941,3439.58,131.237,939.064,35.83,5.261,16.797,8807.413,336.047,5.54,3.394,599.48,646.77,21.459,1.185,45.293,101349.102,2.27,2.675,64.224,3202.987,122.21,64602.387,2464.905,18.895,63.742,2.895,33.378,1186.283,2185.034,83.37,31091.145,4.067,67.363,45170.805,1723.493,12.89,30.677,106.1,-1.065,-14.484,1000.694,10032.496,382.79,26227.07,59.185,25.878,-0.83,-18.931,1402.071,13748.129,524.56,36746.715,81.105,36.258,-47.29,-7.889,-5.669,-14.779,230.97,2410.693,91.98,6053.456,14.221,5.973,4.156,45.787,1147.385,78.889,3.01,30071.662,5.792,169.753,81267.891,3100.777,0.465,29.671,32.493,10.179,,1.686,0.539,266.779,,851.615,1.574,,0.84,16951.115,3866.976,0.197,-4.151,1171.102,11337.436,432.58,30693.26,66.883,30.285,41.212,4.575,15.816,135.5,5.17,414.529,0.799,0.409,4.284,3.666,97.594,911.021,34.76,2557.818,5.374,2.524
Canada,2022-01-01,CAN,38454328.0,1761295597568.0,19.92,4.881,764.161,29.385,221.562,8.52,1.292,0.74,161.434,-18.486,-24.261,2781.915,106.977,922.913,35.49,-1.786,-6.002,8582.786,330.045,5.38,2.693,608.54,659.65,21.225,2.715,104.998,103290.68,2.255,3.102,76.466,3185.857,122.51,66088.039,2541.371,18.572,63.983,4.371,51.852,1238.135,2190.651,84.24,32197.543,7.236,124.71,48062.285,1848.203,12.77,31.172,106.49,4.0,36.229,1036.923,10361.383,398.44,26965.062,60.402,26.106,2.87,28.531,1430.602,13968.259,537.14,37202.633,81.428,36.017,-51.11,-8.399,-5.819,-14.233,216.737,2253.062,86.64,5636.218,13.134,5.457,4.26,48.875,1196.26,72.294,2.78,31108.582,2.742,85.008,82845.945,3185.785,0.421,30.118,29.123,9.123,,-10.372,-3.37,237.249,,757.348,1.383,,0.733,17154.117,3971.974,4.606,42.764,1213.865,11715.196,450.5,31566.414,68.294,30.561,16.641,2.565,18.381,156.289,6.01,477.997,0.911,0.463,2.895,2.459,100.052,975.963,37.53,2601.851,5.689,2.519
China,2003-01-01,CHN,1288873344.0,7248623435776.0,176.0,3.019,3.673,4.735,1.971,2.54,0.133,0.03,790.786,19.177,1815.602,8754.203,11283.059,1179.301,1519.97,18.125,1686.98,8530.165,10994.302,79.555,71.327,1903.22,1910.58,12.574,16.481,2238.266,12273.32,2.182,17.4,2202.377,1225.846,1579.96,11529.113,14859.567,82.695,93.936,16.187,47.612,341.747,4.003,5.16,265.152,7.207,23.725,273.808,352.904,0.27,2.16,1510.86,-1.49,-17.83,822.707,220.099,283.68,638.315,14.848,5.201,5.376,35.889,959.188,256.519,330.62,744.207,17.305,6.064,-7.36,-0.387,72.492,50.24,120.618,33.626,43.34,93.584,2.268,0.763,11.713,339.164,3234.762,42.541,54.83,2509.76,1.629,31.622,1530.231,1972.274,2.87,20.449,8.051,2.536,,-0.393,-0.034,1.968,,6.246,0.133,,0.051,1482.364,15818.756,-0.377,-14.352,838.57,222.892,287.28,650.622,15.036,5.301,33.333,0.046,0.186,0.047,0.06,0.144,0.003,0.001,19.059,0.447,2.891,0.776,1.0,2.243,0.052,0.018
China,2004-01-01,CHN,1296816768.0,7830953263104.0,26.103,1.236,4.604,5.97,1.951,2.53,0.115,0.032,778.356,16.593,1872.222,10144.286,13155.28,1328.191,1722.42,17.095,1879.428,9927.177,12873.729,78.174,71.075,2197.23,2203.31,12.415,17.008,2690.379,14272.745,2.364,16.645,2473.325,1384.475,1795.41,13365.722,17332.893,81.487,93.645,16.999,58.092,399.84,5.753,7.46,308.324,18.406,64.957,322.221,417.861,0.339,2.16,1714.96,24.628,196.083,1018.791,272.621,353.54,785.609,16.046,5.504,23.412,217.056,1176.244,314.539,407.9,907.024,18.513,6.355,-6.08,-0.277,16.444,18.939,139.558,38.918,50.47,107.616,2.291,0.754,16.787,543.01,3777.772,50.531,65.53,2913.112,2.633,51.939,1560.909,2024.213,2.974,20.41,8.023,2.528,,-0.315,-0.027,1.949,,6.187,0.115,,0.043,1699.014,18509.135,24.446,198.116,1036.686,275.621,357.43,799.408,16.222,5.601,18.75,0.033,0.219,0.062,0.08,0.169,0.004,0.001,28.166,0.791,3.682,0.987,1.28,2.839,0.058,0.02
